experiment_id,idx,dative,givenness_template,hypothesis_id,hypothesis_item,template_type,template,context,utterance,agent,theme,recipient,theme_animacy,recipient_animacy,theme_pronominality,recipient_pronominality,theme_definiteness,recipient_definiteness,theme_givenness,recipient_givenness,theme_length,recipient_length,binary_score,length_score,haap_score
HAAP-2pv_PO2DO,4492,PO,1,281,6,agent-only,agent-only,"Do you see Michael ?
", Michael [verb] a big toy to some little girls .,Michael,a big toy,some little girls,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4492,PO,2,281,6,agent-only,agent-only,"Look it's Michael !
", Michael [verb] a big toy to some little girls .,Michael,a big toy,some little girls,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4492,PO,3,281,6,agent-only,agent-only,"Here's Michael !
", Michael [verb] a big toy to some little girls .,Michael,a big toy,some little girls,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4494,PO,1,281,7,agent-only,agent-only,"Do you see Mark ?
", Mark [verb] a red ball to some small horses .,Mark,a red ball,some small horses,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4494,PO,2,281,7,agent-only,agent-only,"Look it's Mark !
", Mark [verb] a red ball to some small horses .,Mark,a red ball,some small horses,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4494,PO,3,281,7,agent-only,agent-only,"Here's Mark !
", Mark [verb] a red ball to some small horses .,Mark,a red ball,some small horses,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4496,PO,1,281,8,agent-only,agent-only,"Do you see Judy ?
", Judy [verb] some blue balls to some naughty girls .,Judy,some blue balls,some naughty girls,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4496,PO,2,281,8,agent-only,agent-only,"Look it's Judy !
", Judy [verb] some blue balls to some naughty girls .,Judy,some blue balls,some naughty girls,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-2pv_PO2DO,4496,PO,3,281,8,agent-only,agent-only,"Here's Judy !
", Judy [verb] some blue balls to some naughty girls .,Judy,some blue balls,some naughty girls,inanimate,animate,noun,noun,indefinite,indefinite,new,new,3,3,5,0,5
HAAP-max_PO2DO,5586,PO,1,375,1,agent-1arg,agent-theme,"Do you see William and the milk ?
", William [verb] it to a girl with green hair .,William,it,a girl with green hair,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5586,PO,2,375,1,agent-1arg,agent-theme,"Look it's William and the paper !
", William [verb] it to a girl with green hair .,William,it,a girl with green hair,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5586,PO,3,375,1,agent-1arg,agent-theme,"Here's William with the coffee !
", William [verb] it to a girl with green hair .,William,it,a girl with green hair,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5588,PO,1,375,2,agent-1arg,agent-theme,"Do you see Michael and the picture ?
", Michael [verb] it to a bear with a bottle .,Michael,it,a bear with a bottle,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5588,PO,2,375,2,agent-1arg,agent-theme,"Look it's Michael and the apple !
", Michael [verb] it to a bear with a bottle .,Michael,it,a bear with a bottle,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5588,PO,3,375,2,agent-1arg,agent-theme,"Here's Michael with the coffee !
", Michael [verb] it to a bear with a bottle .,Michael,it,a bear with a bottle,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5590,PO,1,375,3,agent-1arg,agent-theme,"Do you see Laura and the photographs ?
", Laura [verb] them to a boy with round glasses .,Laura,them-i,a boy with round glasses,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5590,PO,2,375,3,agent-1arg,agent-theme,"Look it's Laura and the pictures !
", Laura [verb] them to a boy with round glasses .,Laura,them-i,a boy with round glasses,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5590,PO,3,375,3,agent-1arg,agent-theme,"Here's Laura with the candies !
", Laura [verb] them to a boy with round glasses .,Laura,them-i,a boy with round glasses,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5592,PO,1,375,4,agent-1arg,agent-theme,"Do you see Alex and the pictures ?
", Alex [verb] them to a horse with a saddle .,Alex,them-i,a horse with a saddle,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5592,PO,2,375,4,agent-1arg,agent-theme,"Look it's Alex and the photographs !
", Alex [verb] them to a horse with a saddle .,Alex,them-i,a horse with a saddle,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5592,PO,3,375,4,agent-1arg,agent-theme,"Here's Alex with the candies !
", Alex [verb] them to a horse with a saddle .,Alex,them-i,a horse with a saddle,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5594,PO,1,375,5,agent-1arg,agent-theme,"Do you see Judy and the socks ?
", Judy [verb] them to a bear with an apple .,Judy,them-i,a bear with an apple,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5594,PO,2,375,5,agent-1arg,agent-theme,"Look it's Judy and the socks !
", Judy [verb] them to a bear with an apple .,Judy,them-i,a bear with an apple,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5594,PO,3,375,5,agent-1arg,agent-theme,"Here's Judy with the crayons !
", Judy [verb] them to a bear with an apple .,Judy,them-i,a bear with an apple,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5596,PO,1,375,6,agent-1arg,agent-theme,"Do you see Mark and the paper ?
", Mark [verb] it to a boy with blue pants .,Mark,it,a boy with blue pants,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5596,PO,2,375,6,agent-1arg,agent-theme,"Look it's Mark and the apple !
", Mark [verb] it to a boy with blue pants .,Mark,it,a boy with blue pants,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5596,PO,3,375,6,agent-1arg,agent-theme,"Here's Mark with the coffee !
", Mark [verb] it to a boy with blue pants .,Mark,it,a boy with blue pants,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5598,PO,1,375,7,agent-1arg,agent-theme,"Do you see Sarah and the candies ?
", Sarah [verb] them to a girl with green hair .,Sarah,them-i,a girl with green hair,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5598,PO,2,375,7,agent-1arg,agent-theme,"Look it's Sarah and the photographs !
", Sarah [verb] them to a girl with green hair .,Sarah,them-i,a girl with green hair,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5598,PO,3,375,7,agent-1arg,agent-theme,"Here's Sarah with the pictures !
", Sarah [verb] them to a girl with green hair .,Sarah,them-i,a girl with green hair,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5600,PO,1,375,8,agent-1arg,agent-theme,"Do you see Jenny and the photographs ?
", Jenny [verb] them to a girl with long hair .,Jenny,them-i,a girl with long hair,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5600,PO,2,375,8,agent-1arg,agent-theme,"Look it's Jenny and the pictures !
", Jenny [verb] them to a girl with long hair .,Jenny,them-i,a girl with long hair,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5600,PO,3,375,8,agent-1arg,agent-theme,"Here's Jenny with the candies !
", Jenny [verb] them to a girl with long hair .,Jenny,them-i,a girl with long hair,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,5,8,2.386294361119891,10.38629436111989
HAAP-max_PO2DO,5602,PO,1,376,1,agent-1arg,agent-theme,"Do you see Judy and the milk ?
", Judy [verb] it to a cat that's on the tree .,Judy,it,a cat that's on the tree,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5602,PO,2,376,1,agent-1arg,agent-theme,"Look it's Judy and the coffee !
", Judy [verb] it to a cat that's on the tree .,Judy,it,a cat that's on the tree,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5602,PO,3,376,1,agent-1arg,agent-theme,"Here's Judy with the milk !
", Judy [verb] it to a cat that's on the tree .,Judy,it,a cat that's on the tree,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5604,PO,1,376,2,agent-1arg,agent-theme,"Do you see Jenny and the candies ?
", Jenny [verb] them to a horse with the funny hat .,Jenny,them-i,a horse with the funny hat,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5604,PO,2,376,2,agent-1arg,agent-theme,"Look it's Jenny and the socks !
", Jenny [verb] them to a horse with the funny hat .,Jenny,them-i,a horse with the funny hat,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5604,PO,3,376,2,agent-1arg,agent-theme,"Here's Jenny with the socks !
", Jenny [verb] them to a horse with the funny hat .,Jenny,them-i,a horse with the funny hat,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5606,PO,1,376,3,agent-1arg,agent-theme,"Do you see Michael and the picture ?
", Michael [verb] it to a cat that's in the hat .,Michael,it,a cat that's in the hat,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5606,PO,2,376,3,agent-1arg,agent-theme,"Look it's Michael and the paper !
", Michael [verb] it to a cat that's in the hat .,Michael,it,a cat that's in the hat,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5606,PO,3,376,3,agent-1arg,agent-theme,"Here's Michael with the picture !
", Michael [verb] it to a cat that's in the hat .,Michael,it,a cat that's in the hat,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5608,PO,1,376,4,agent-1arg,agent-theme,"Do you see Mark and the socks ?
", Mark [verb] them to a boy who's on the bicycle .,Mark,them-i,a boy who's on the bicycle,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5608,PO,2,376,4,agent-1arg,agent-theme,"Look it's Mark and the socks !
", Mark [verb] them to a boy who's on the bicycle .,Mark,them-i,a boy who's on the bicycle,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5608,PO,3,376,4,agent-1arg,agent-theme,"Here's Mark with the pictures !
", Mark [verb] them to a boy who's on the bicycle .,Mark,them-i,a boy who's on the bicycle,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5610,PO,1,376,5,agent-1arg,agent-theme,"Do you see Sarah and the pictures ?
", Sarah [verb] them to a bear who's on the chair .,Sarah,them-i,a bear who's on the chair,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5610,PO,2,376,5,agent-1arg,agent-theme,"Look it's Sarah and the pictures !
", Sarah [verb] them to a bear who's on the chair .,Sarah,them-i,a bear who's on the chair,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5610,PO,3,376,5,agent-1arg,agent-theme,"Here's Sarah with the photographs !
", Sarah [verb] them to a bear who's on the chair .,Sarah,them-i,a bear who's on the chair,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5612,PO,1,376,6,agent-1arg,agent-theme,"Do you see Laura and the picture ?
", Laura [verb] it to a dog with a red head .,Laura,it,a dog with a red head,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5612,PO,2,376,6,agent-1arg,agent-theme,"Look it's Laura and the picture !
", Laura [verb] it to a dog with a red head .,Laura,it,a dog with a red head,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5612,PO,3,376,6,agent-1arg,agent-theme,"Here's Laura with the apple !
", Laura [verb] it to a dog with a red head .,Laura,it,a dog with a red head,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5614,PO,1,376,7,agent-1arg,agent-theme,"Do you see William and the candies ?
", William [verb] them to a girl with the blue hat .,William,them-i,a girl with the blue hat,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5614,PO,2,376,7,agent-1arg,agent-theme,"Look it's William and the crayons !
", William [verb] them to a girl with the blue hat .,William,them-i,a girl with the blue hat,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5614,PO,3,376,7,agent-1arg,agent-theme,"Here's William with the crayons !
", William [verb] them to a girl with the blue hat .,William,them-i,a girl with the blue hat,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5616,PO,1,376,8,agent-1arg,agent-theme,"Do you see Alex and the apple ?
", Alex [verb] it to a dog who's on a leash .,Alex,it,a dog who's on a leash,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5616,PO,2,376,8,agent-1arg,agent-theme,"Look it's Alex and the coffee !
", Alex [verb] it to a dog who's on a leash .,Alex,it,a dog who's on a leash,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5616,PO,3,376,8,agent-1arg,agent-theme,"Here's Alex with the milk !
", Alex [verb] it to a dog who's on a leash .,Alex,it,a dog who's on a leash,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,6,8,2.6094379124341005,10.6094379124341
HAAP-max_PO2DO,5618,PO,1,377,1,agent-1arg,agent-theme,"Do you see Alex and the apple ?
", Alex [verb] it to a dog with ears .,Alex,it,a dog with ears,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5618,PO,2,377,1,agent-1arg,agent-theme,"Look it's Alex and the milk !
", Alex [verb] it to a dog with ears .,Alex,it,a dog with ears,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5618,PO,3,377,1,agent-1arg,agent-theme,"Here's Alex with the apple !
", Alex [verb] it to a dog with ears .,Alex,it,a dog with ears,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5620,PO,1,377,2,agent-1arg,agent-theme,"Do you see Jenny and the pictures ?
", Jenny [verb] them to a dog with ears .,Jenny,them-i,a dog with ears,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5620,PO,2,377,2,agent-1arg,agent-theme,"Look it's Jenny and the candies !
", Jenny [verb] them to a dog with ears .,Jenny,them-i,a dog with ears,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5620,PO,3,377,2,agent-1arg,agent-theme,"Here's Jenny with the crayons !
", Jenny [verb] them to a dog with ears .,Jenny,them-i,a dog with ears,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5622,PO,1,377,3,agent-1arg,agent-theme,"Do you see Michael and the crayons ?
", Michael [verb] them to a girl with leaves .,Michael,them-i,a girl with leaves,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5622,PO,2,377,3,agent-1arg,agent-theme,"Look it's Michael and the pictures !
", Michael [verb] them to a girl with leaves .,Michael,them-i,a girl with leaves,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5622,PO,3,377,3,agent-1arg,agent-theme,"Here's Michael with the crayons !
", Michael [verb] them to a girl with leaves .,Michael,them-i,a girl with leaves,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5624,PO,1,377,4,agent-1arg,agent-theme,"Do you see Judy and the milk ?
", Judy [verb] it to a girl with leaves .,Judy,it,a girl with leaves,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5624,PO,2,377,4,agent-1arg,agent-theme,"Look it's Judy and the milk !
", Judy [verb] it to a girl with leaves .,Judy,it,a girl with leaves,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5624,PO,3,377,4,agent-1arg,agent-theme,"Here's Judy with the picture !
", Judy [verb] it to a girl with leaves .,Judy,it,a girl with leaves,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5626,PO,1,377,5,agent-1arg,agent-theme,"Do you see Sarah and the milk ?
", Sarah [verb] it to a dog with ears .,Sarah,it,a dog with ears,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5626,PO,2,377,5,agent-1arg,agent-theme,"Look it's Sarah and the milk !
", Sarah [verb] it to a dog with ears .,Sarah,it,a dog with ears,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5626,PO,3,377,5,agent-1arg,agent-theme,"Here's Sarah with the picture !
", Sarah [verb] it to a dog with ears .,Sarah,it,a dog with ears,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5628,PO,1,377,6,agent-1arg,agent-theme,"Do you see William and the photographs ?
", William [verb] them to a dog with ears .,William,them-i,a dog with ears,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5628,PO,2,377,6,agent-1arg,agent-theme,"Look it's William and the crayons !
", William [verb] them to a dog with ears .,William,them-i,a dog with ears,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5628,PO,3,377,6,agent-1arg,agent-theme,"Here's William with the socks !
", William [verb] them to a dog with ears .,William,them-i,a dog with ears,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5630,PO,1,377,7,agent-1arg,agent-theme,"Do you see Mark and the crayons ?
", Mark [verb] them to a girl with leaves .,Mark,them-i,a girl with leaves,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5630,PO,2,377,7,agent-1arg,agent-theme,"Look it's Mark and the crayons !
", Mark [verb] them to a girl with leaves .,Mark,them-i,a girl with leaves,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5630,PO,3,377,7,agent-1arg,agent-theme,"Here's Mark with the socks !
", Mark [verb] them to a girl with leaves .,Mark,them-i,a girl with leaves,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5632,PO,1,377,8,agent-1arg,agent-theme,"Do you see Laura and the coffee ?
", Laura [verb] it to a girl with leaves .,Laura,it,a girl with leaves,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5632,PO,2,377,8,agent-1arg,agent-theme,"Look it's Laura and the picture !
", Laura [verb] it to a girl with leaves .,Laura,it,a girl with leaves,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-max_PO2DO,5632,PO,3,377,8,agent-1arg,agent-theme,"Here's Laura with the apple !
", Laura [verb] it to a girl with leaves .,Laura,it,a girl with leaves,inanimate,animate,pronoun,noun,definite,indefinite,given,new,1,4,8,2.09861228866811,10.098612288668113
HAAP-min_PO2DO,10066,PO,1,927,1,agent-1arg,agent-recipient,"Do you see Alex and me ?
", Alex [verb] a cookie with chocolate frosting to me .,Alex,a cookie with chocolate frosting,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10066,PO,2,927,1,agent-1arg,agent-recipient,"Look it's Alex and me !
", Alex [verb] a cookie with chocolate frosting to me .,Alex,a cookie with chocolate frosting,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10066,PO,3,927,1,agent-1arg,agent-recipient,"Here's Alex with me !
", Alex [verb] a cookie with chocolate frosting to me .,Alex,a cookie with chocolate frosting,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10068,PO,1,927,2,agent-1arg,agent-recipient,"Do you see Michael and the ducks ?
", Michael [verb] a cookie with chocolate frosting to them .,Michael,a cookie with chocolate frosting,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10068,PO,2,927,2,agent-1arg,agent-recipient,"Look it's Michael and the birds !
", Michael [verb] a cookie with chocolate frosting to them .,Michael,a cookie with chocolate frosting,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10068,PO,3,927,2,agent-1arg,agent-recipient,"Here's Michael with the ducks !
", Michael [verb] a cookie with chocolate frosting to them .,Michael,a cookie with chocolate frosting,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10070,PO,1,927,3,agent-1arg,agent-recipient,"Do you see William and Sally ?
", William [verb] a cup with orange juice to her .,William,a cup with orange juice,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10070,PO,2,927,3,agent-1arg,agent-recipient,"Look it's William and Catherine !
", William [verb] a cup with orange juice to her .,William,a cup with orange juice,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10070,PO,3,927,3,agent-1arg,agent-recipient,"Here's William with Eve !
", William [verb] a cup with orange juice to her .,William,a cup with orange juice,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10072,PO,1,927,4,agent-1arg,agent-recipient,"Do you see Judy and me ?
", Judy [verb] a cup with orange juice to me .,Judy,a cup with orange juice,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10072,PO,2,927,4,agent-1arg,agent-recipient,"Look it's Judy and me !
", Judy [verb] a cup with orange juice to me .,Judy,a cup with orange juice,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10072,PO,3,927,4,agent-1arg,agent-recipient,"Here's Judy with me !
", Judy [verb] a cup with orange juice to me .,Judy,a cup with orange juice,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10074,PO,1,927,5,agent-1arg,agent-recipient,"Do you see Laura and Lily ?
", Laura [verb] a box with the blocks to her .,Laura,a box with the blocks,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10074,PO,2,927,5,agent-1arg,agent-recipient,"Look it's Laura and Lily !
", Laura [verb] a box with the blocks to her .,Laura,a box with the blocks,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10074,PO,3,927,5,agent-1arg,agent-recipient,"Here's Laura with Eve !
", Laura [verb] a box with the blocks to her .,Laura,a box with the blocks,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10076,PO,1,927,6,agent-1arg,agent-recipient,"Do you see Mark and Sally ?
", Mark [verb] a cookie with chocolate frosting to her .,Mark,a cookie with chocolate frosting,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10076,PO,2,927,6,agent-1arg,agent-recipient,"Look it's Mark and Catherine !
", Mark [verb] a cookie with chocolate frosting to her .,Mark,a cookie with chocolate frosting,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10076,PO,3,927,6,agent-1arg,agent-recipient,"Here's Mark with Nina !
", Mark [verb] a cookie with chocolate frosting to her .,Mark,a cookie with chocolate frosting,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10078,PO,1,927,7,agent-1arg,agent-recipient,"Do you see Sarah and me ?
", Sarah [verb] a cookie with pink frosting to me .,Sarah,a cookie with pink frosting,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
